Time,bits/s,MBytes/s,MBits/s
1575051922.8488133,919918008.5181255,114.9897510647657,919.9180085181256
1575051922.9489052,920357538.7779526,115.04469234724407,920.3575387779525
1575051923.0490263,921927050.7365898,115.24088134207372,921.9270507365898
1575051923.149103,920607207.1159341,115.07590088949176,920.6072071159341
1575051923.2491865,921227510.2355014,115.15343877943766,921.2275102355013
1575051923.3493178,921380515.0096235,115.17256437620296,921.3805150096237
1575051923.4494057,920180748.6490571,115.02259358113214,920.1807486490571
1575051923.549485,920244364.0036427,115.03054550045533,920.2443640036427
1575051923.6495938,920300053.5642011,115.03750669552514,920.3000535642011
1575051923.7496965,918851715.7385511,114.85646446731889,918.8517157385511
1575051923.849799,921287850.8338422,115.16098135423027,921.2878508338422
1575051923.9498985,920381209.9322836,115.04765124153546,920.3812099322837
1575051924.0499902,921600715.8964404,115.20008948705507,921.6007158964405
1575051924.1500726,921382864.0670152,115.1728580083769,921.3828640670152
1575051924.2501714,920853190.2811736,115.10664878514669,920.8531902811735
1575051924.3502357,921379058.2623905,115.1723822827988,921.3790582623903
1575051924.4503088,919704694.6927955,114.96308683659944,919.7046946927956
1575051924.5504234,921416233.2328194,115.17702915410243,921.4162332328194
1575051924.6505523,921664751.0671258,115.20809388339072,921.6647510671257
1575051924.7506518,921786192.8763702,115.22327410954627,921.7861928763701
1575051924.8507383,922247900.6451926,115.28098758064908,922.2479006451927
1575051924.9508393,921746648.6803865,115.21833108504832,921.7466486803866
1575051925.0509498,922010538.1239065,115.25131726548831,922.0105381239065
1575051925.151019,921459746.2853438,115.18246828566798,921.4597462853438
1575051925.2511075,922942800.4824238,115.36785006030296,922.9428004824236
